ZIP,INCOME
46986,46667
46987,56333
46988,47096
46989,54608
46990,66563
46991,54297
46992,46282
46994,53316
46995,71509
46996,43566
46998,59545
47001,54789
47003,31829
47006,57167
47010,
47011,56385
47012,48851
47016,69226
47017,63958
47018,62559
47019,42271
47020,46172
47021,49295
47022,70978
47023,52000
47024,43750
47025,61282
47030,44028
47031,51544
47032,56017
47033,57167
47034,48750
47035,
47036,71824
47037,45332
47038,41250
47039,51544
47040,49073
47041,58290
47042,49295
47043,42271
47060,64063
47102,38125
47104,
47106,64815
47107,42738
47108,36806
47110,65341
47111,56715
47112,54725
47114,38750
47115,36063
47116,59063
47117,60882
47118,38250
47119,86875
47120,60357
47122,72907
47123,27083
47124,75500
47125,48571
47126,62974
47129,40962
47130,50288
47131,50288
47132,50288
47133,50288
47134,50288
47135,56152
47136,63871
47137,43594
47138,54257
47140,39444
47141,46818
47142,46452
47143,68750
47144,50288
47145,48929
47146,86875
47147,39485
47150,46351
47151,46351
47160,73750
47161,54821
47162,
47163,58750
47164,42738
47165,48782
47166,51615
47167,43107
47170,47133
47172,75503
47174,38250
47175,31866
47177,70313
47190,50288
47199,50288
47201,53616
47202,53616
47203,59524
47220,51861
47223,46401
47224,42750
47225,41718
47226,47500
47227,54048
47228,49514
47229,48790
47230,48900
47231,41087
47232,57500
47234,61389
47235,52443
47236,57500
47240,52019
47243,49659
47244,55750
47245,46107
47246,57532
47247,52500
47249,53571
47250,46389
47260,39464
47261,52019
47263,42250
47264,53571
47265,46107
47270,56510
47272,46518
47273,45750
47274,49514
47280,65833
47281,63472
47282,47604
47283,43750
47302,31588
47303,31521
47304,49154
47305,22122
47306,
47307,31588
47308,31588
47320,51789
47322,40327
47324,30500
47325,36071
47326,58281
47327,40625
47330,48988
47331,40327
47334,57037
47335,31477
47336,37216
47337,49000
47338,48708
47339,54821
47340,46382
47341,47216
47342,51122
47344,28333
47345,47045
47346,50545
47348,39984
47351,45417
47352,43875
47353,47183
47354,39348
47355,43250
47356,51110
47357,51985
47358,43344
47359,38482
47360,45938
47361,53333
47362,41056
47366,37386
47367,
47368,53077
47369,43849
47370,40625
47371,43893
47373,38542
47374,36122
47375,36122
47380,45959
47381,29583
47382,31875
47383,53465
47384,52813
47385,56667
47386,63750
47387,37386
47388,44375
47390,35777
47392,36122
47393,57083
47394,42329
47396,53003
47401,51779
47402,51779
47403,46726
47404,36125
47405,
47406,
47407,69758
47408,27131
47420,65417
47421,43325
47424,49807
47426,46726
47427,42079
47429,52153
47431,44878
47432,35750
47433,55799
47434,
47435,53615
47436,47267
47437,
47438,43729
47439,49807
47441,43080
47443,45833
47445,43729
47446,48415
47448,53615
47449,52500
47451,41103
47452,49980
47453,55250
47454,39826
47455,
47456,54803
47457,
47458,
47459,42346
47460,49353
47462,62303
47463,46726
47464,24063
47465,51607
47467,
47468,69758
47469,35000
47470,42832
47471,53542
47501,45255
47512,44613
47513,53169
47514,46000
47515,51346
47516,59196
47519,82098
47520,37950
47521,61111
47522,53226
47523,50477
47524,57396
47525,38750
47527,51083
47528,43482
47529,37008
47531,46250
47532,63723
47535,70603
47536,
47537,62813
47541,60357
47542,51959
47545,56462
47546,56462
47547,56462
47549,56462
47550,80859
47551,55294
47552,66000
47553,50609
47556,63723
47557,50541
47558,62164
47561,48750
47562,45471
47564,47331
47567,50260
47568,38693
47573,44613
47574,
47575,59676
47576,
47577,61250
47578,51167
47579,70174
47580,52604
47581,42804
47584,40179
47585,51438
47586,49309
47588,36827
47590,28625
47591,43559
47596,36813
47597,49231
47598,48472
47601,50903
47610,53385
47611,71600
47612,61250
47613,59574
47615,48854
47616,38088
47617,51602
47618,84114
47619,59716
47620,56050
47629,68095
47630,68095
47631,61848
47633,49274
47634,51602
47635,47202
47637,52009
47638,63250
47639,90440
47640,56250
47647,59574
47648,56621
47649,54643
47654,55625
47660,44149
47665,51705
47666,44189
47670,45800
47683,53438
47701,23295
47702,23295
47703,23295
47704,23295
47705,23295
47706,23295
47708,23295
47710,35012
47711,50604
47712,46132
47713,24078
47714,35139
47715,41774
47716,41774
47719,46132
47720,60938
47721,46132
47722,35139
47724,35012
47725,84114
47728,35139
47730,23295
47731,23295
47732,23295
47733,23295
47734,23295
47735,23295
47736,23295
47737,23295
47740,35012
47747,35012
47750,35139
47801,17496
47802,41818
47803,45699
47804,37384
47805,53657
47807,17496
47808,41818
47809,
47830,44561
47831,43297
47832,47813
47833,55322
47834,48008
47836,
47837,38333
47838,50556
47840,62286
47841,46797
47842,43297
47845,43729
47846,56467
47847,52065
47848,51422
47849,50000
47850,53194
47851,53657
47852,40154
47853,45625
47854,45417
47855,41000
47857,49625
47858,54219
47859,52258
47860,39444
47861,66111
47862,44479
47863,63304
47865,
47866,38021
47868,43281
47869,
47870,41818
47871,43750
47872,44561
47874,37338
47875,43297
47876,
47878,45699
47879,38036
47880,
47881,45938
47882,40154
47884,30250
47885,47767
47901,31750
47902,54032
47903,54032
47904,34989
47905,54032
47906,40571
47907,
47909,53035
47916,
47917,37000
47918,43158
47920,72391
47921,48344
47922,48750
47923,60404
47924,81786
47925,38177
47926,49792
47928,48594
47929,58571
47930,52208
47932,55600
47933,48893
47940,53036
47941,51716
47942,52067
47943,80560
47944,47295
47946,49667
47948,45341
47949,46458
47950,55500
47951,43657
47952,40031
47954,59806
47955,51500
47957,45143
47958,41250
47959,41039
47960,49430
47962,40571
47963,47419
47964,35694
47965,60208
47966,55000
47967,45952
47968,51630
47969,68333
47970,59565
47971,53981
47974,45052
47975,62778
47977,51134
47978,54828
47980,54915
47981,74766
47982,48000
47983,56466
47984,47295
47986,53981
47987,48906
47988,46458
47989,53922
47990,50962
47991,48500
47992,60750
47993,55188
47994,43000
47995,63750
47996,40571
47997,55000
48001,52262
48002,67898
48003,60269
48004,65767
48005,73621
48006,61141
48007,68807
48009,112545
48012,112545
48014,57656
48015,35955
48017,59244
48021,44453
48022,68438
48023,65767
48025,116412
48026,52865
48027,56905
48028,54625
48030,33379
48032,60278
48033,46707
48034,41244
48035,44751
48036,46742
48037,46707
48038,53707
48039,48703
48040,60349
48041,56425
48042,85094
48043,37361
48044,92951
48045,57729
48046,37361
48047,71036
48048,59471
48049,52083
48050,72167
48051,67921
48054,61061
48059,52676
48060,37082
48061,37082
48062,57821
48063,55446
48064,59112
48065,70660
48066,41952
48067,73182
48068,73182
48069,107656
48070,121528
48071,43158
48072,74172
48073,65295
48074,52500
48075,53222
48076,63502
48079,63974
48080,52095
48081,58206
48082,54807
48083,68807
48084,84003
48085,100853
48086,63502
48088,57336
48089,34881
48090,50638
48091,31228
48092,50638
48093,50990
48094,82647
48095,95370
48096,68125
48097,47117
48098,115031
48099,68807
48101,65848
48103,82487
48104,49123
48105,64367
48106,82487
48107,49123
48108,61061
48109,
48110,66023
48111,53724
48112,53724
48113,82487
48114,90940
48115,96238
48116,83088
48117,56365
48118,76280
48120,39127
48121,39127
48122,36870
48123,63181
48124,63181
48125,47054
48126,30661
48127,44767
48128,74434
48130,99484
48131,55573
48133,51607
48134,65025
48135,52843
48136,46181
48137,75000
48138,94659
48139,55333
48140,81773
48141,31285
48143,
48144,67137
48145,71786
48146,41487
48150,67288
48151,67288
48152,68440
48153,67288
48154,75895
48157,44833
48158,68438
48159,66023
48160,68629
48161,45266
48162,49723
48164,85352
48165,72595
48166,60603
48167,81705
48168,128583
48169,76409
48170,77886
48173,69358
48174,45895
48175,128583
48176,96238
48177,
48178,81729
48179,72011
48180,41897
48182,65935
48183,59030
48184,40973
48185,43924
48186,46181
48187,80897
48188,91472
48189,57285
48190,
48191,68155
48192,52020
48193,55255
48195,51138
48197,51154
48198,40961
48201,13964
48202,21506
48203,21181
48204,22264
48205,30387
48206,22375
48207,25033
48208,18560
48209,25987
48210,26659
48211,20257
48212,24024
48213,21372
48214,24694
48215,20891
48216,23160
48217,24103
48218,27463
48219,31917
48220,51596
48221,36539
48222,25987
48223,32346
48224,30041
48225,48045
48226,40850
48227,27643
48228,23727
48229,25951
48230,97011
48231,40850
48232,40850
48233,
48234,24770
48235,28504
48236,98693
48237,49811
48238,22628
48239,49739
48240,48679
48242,
48243,
48244,40850
48255,40850
48260,13964
48264,40850
48265,
48266,25033
48267,40850
48268,40850
48269,40850
48272,40850
48275,40850
48277,40850
48278,40850
48279,
48288,24024
48301,130699
48302,129858
48303,110135
48304,110135
48306,129414
48307,70548
48308,70548
48309,88810
48310,56324
48311,57595
48312,57595
48313,64135
48314,62377
48315,70936
48316,73886
48317,56180
48318,73886
48320,50237
48321,54482
48322,83557
48323,110757
48324,103781
48325,83557
48326,54482
48327,52471
48328,48271
48329,70553
48330,70553
48331,95233
48332,55660
48333,68584
48334,68584
48335,66058
48336,55660
48340,31716
48341,35912
48342,23241
48343,35912
48346,72326
48347,72326
48348,102398
48350,72344
48353,80437
48356,69750
48357,77172
48359,76961
48360,100120
48361,81395
48362,81395
48363,106875
48366,77616
48367,77616
48370,108990
48371,74205
48374,134283
48375,86974
48376,86974
48377,60081
48380,89676
48381,75304
48382,99013
48383,74939
48386,75351
48387,103781
48390,70079
48391,70079
48393,47480
48397,
48401,42167
48410,50391
48411,
48412,59167
48413,43738
48414,51989
48415,55478
48416,47797
48417,52727
48418,62361
48419,40066
48420,50308
48421,56384
48422,40604
48423,49506
48426,44205
48427,41755
48428,63705
48429,44922
48430,67314
48432,46667
48433,57506
48434,41667
48435,44961
48436,64839
48437,61193
48438,83879
48439,63252
48440,66198
48441,40360
48442,66240
48444,47903
48445,36600
48446,51149
48449,47102
48450,43542
48451,71920
48453,40000
48454,48750
48455,68778
48456,51042
48457,46496
48458,32990
48460,60900
48461,52226
48462,82444
48463,49952
48464,55227
48465,45481
48466,48667
48467,44714
48468,37284
48469,42792
48470,46944
48471,37875
48472,50391
48473,57605
48475,45917
48476,50234
48480,63252
48501,25321
48502,30000
48503,25321
48504,28794
48505,22261
48506,35820
48507,34675
48509,51841
48519,45494
48529,29418
48531,28794
48532,41010
48550,22261
48551,
48552,
48553,
48554,
48555,28794
48556,35820
48557,34675
48601,27109
48602,35034
48603,51213
48604,39940
48605,27109
48606,20710
48607,20710
48608,51213
48609,56542
48610,39360
48611,64545
48612,37901
48613,38698
48614,45750
48615,43542
48616,45018
48617,44831
48618,40578
48619,39028
48620,48125
48621,37000
48622,41469
48623,70833
48624,39028
48625,30039
48626,58468
48627,63021
48628,48125
48629,34513
48630,
48631,49933
48632,36939
48633,36354
48634,56120
48635,38516
48636,31181
48637,53074
48638,45489
48640,57522
48641,57522
48642,58947
48647,35440
48649,56083
48650,45645
48651,34116
48652,56838
48653,40413
48654,32928
48655,51028
48656,29860
48657,54805
48658,39851
48659,39297
48661,41316
48662,57143
48663,51213
48667,
48670,57522
48674,58947
48686,57522
48701,39844
48703,38333
48705,31685
48706,45531
48707,37378
48708,37378
48710,
48720,40729
48721,44250
48722,50827
48723,42852
48724,35000
48725,34444
48726,47109
48727,39886
48728,35375
48729,43482
48730,41142
48731,38558
48732,47234
48733,42601
48734,55812
48735,43750
48737,35368
48738,42870
48739,36678
48740,37350
48741,42159
48742,41823
48743,31250
48744,44269
48745,38000
48746,51134
48747,62708
48748,36865
48749,35682
48750,37905
48754,48750
48755,46178
48756,30313
48757,50393
48758,50393
48759,50169
48760,41979
48761,29196
48762,44500
48763,44841
48764,44841
48765,35735
48766,38674
48767,56779
48768,42660
48770,36481
48787,55812
48801,37628
48804,35988
48805,82124
48806,49327
48807,44821
48808,67982
48809,45327
48811,43100
48812,35833
48813,55441
48815,54300
48816,
48817,44125
48818,38403
48819,58306
48820,81438
48821,61982
48822,77076
48823,40772
48824,
48825,
48826,40772
48827,60495
48829,35833
48830,42195
48831,44181
48832,49514
48833,54217
48834,47174
48835,71912
48836,65018
48837,63167
48838,45034
48840,57199
48841,48125
48842,56414
48843,71067
48844,71067
48845,42500
48846,41260
48847,44960
48848,61656
48849,51171
48850,40714
48851,54957
48852,31000
48853,49539
48854,63377
48855,75864
48856,41167
48857,65581
48858,35988
48859,35988
48860,43942
48861,56500
48862,44960
48864,82124
48865,36372
48866,53609
48867,41943
48870,40536
48871,62321
48872,56477
48873,62159
48874,49375
48875,67169
48876,59520
48877,42195
48878,52632
48879,54217
48880,42122
48881,54135
48882,56477
48883,51047
48884,41045
48885,47500
48886,41143
48887,45327
48888,44213
48889,42768
48890,53250
48891,45046
48892,60045
48893,51435
48894,66094
48895,78750
48896,27404
48897,51842
48901,37824
48906,40468
48908,53439
48909,37824
48910,37824
48911,39522
48912,39141
48913,53439
48915,37888
48916,39522
48917,53439
48918,53439
48919,20061
48922,20061
48924,37824
48929,20061
48930,20061
48933,20061
48937,40468
48951,63377
48956,20061
48980,53439
49001,35821
49002,48611
49003,35821
49004,53692
49005,35821
49006,35810
49007,28181
49008,50728
49009,54947
49010,52005
49011,49931
49012,58125
49013,39894
49014,49178
49015,49813
49016,44439
49017,44439
49018,44439
49019,35821
49020,44439
49021,49599
49022,29569
49023,29569
49024,64737
49026,47500
49027,26071
49028,47018
49029,50556
49030,49250
49031,44769
49032,50361
49033,70223
49034,69950
49035,52449
49036,46277
49037,31403
49038,50948
49039,50948
49040,42432
49041,35821
49042,44549
49043,23682
49045,39018
49046,52449
49047,40382
49048,41767
49050,54041
49051,66190
49052,55288
49053,53885
49055,51860
49056,38056
49057,42739
49058,53643
49060,60469
49061,53500
49062,51860
49063,38056
49064,48363
49065,48208
49066,48250
49067,51577
49068,53263
49070,51140
49071,71102
49072,51532
49073,44788
49074,18967
49075,34531
49076,53929
49077,54947
49078,51054
49079,55747
49080,56757
49081,64737
49082,47736
49083,80964
49084,
49085,66802
49087,72589
49088,71481
49089,47132
49090,43002
49091,41106
49092,41855
49093,48305
49094,48704
49095,60000
49096,52475
49097,61199
49098,47469
49099,45288
49101,52619
49102,62500
49103,44538
49104,
49106,54933
49107,47608
49111,46477
49112,53011
49113,51027
49115,
49116,65294
49117,54274
49119,
49120,42974
49125,46433
49126,49074
49127,65969
49128,49200
49129,68654
49130,50850
49201,50441
49202,33540
49203,41105
49204,50441
49220,45000
49221,42300
49224,34515
49227,41827
49228,55000
49229,69840
49230,59369
49232,46510
49233,50250
49234,62813
49235,46300
49236,60081
49237,55815
49238,55682
49239,40881
49240,70615
49241,50083
49242,40881
49245,44831
49246,70446
49247,46205
49248,37273
49249,53750
49250,46916
49251,60394
49252,38446
49253,46849
49254,52614
49255,38036
49256,44608
49257,46916
49258,46916
49259,55417
49261,62143
49262,42868
49263,
49264,61417
49265,62313
49266,52063
49267,59359
49268,45096
49269,51930
49270,68818
49271,39293
49272,59329
49274,40313
49276,46157
49277,51789
49279,41667
49281,50250
49282,24500
49283,62348
49284,49946
49285,56156
49286,56960
49287,64356
49288,37031
49289,65417
49301,125118
49302,80197
49303,45298
49304,27306
49305,34776
49306,74571
49307,38227
49309,31296
49310,48672
49311,59083
49312,37500
49314,69638
49315,70085
49316,81575
49317,125118
49318,49167
49319,59640
49320,70069
49321,51082
49322,49750
49323,69638
49325,61016
49326,50671
49327,45119
49328,55945
49329,47708
49330,49384
49331,69313
49332,41740
49333,65423
49335,41536
49336,41745
49337,40505
49338,48920
49339,47857
49340,44081
49341,82029
49342,46250
49343,52917
49344,56618
49345,55732
49346,49077
49347,50208
49348,59083
49349,38643
49351,82029
49355,125118
49356,125118
49357,125118
49401,42762
49402,37109
49403,67893
49404,56729
49405,43625
49406,55104
49408,47500
49409,62113
49410,33750
49411,46667
49412,51575
49413,51575
49415,54945
49416,47500
49417,60996
49418,62083
49419,67460
49420,37276
49421,42636
49422,52891
49423,52891
49424,61171
49425,43571
49426,72037
49427,72037
49428,64278
49429,64278
49430,56729
49431,44153
49434,
49435,76563
49436,42009
49437,51384
49440,14634
49441,45633
49442,31873
49443,14634
49444,35460
49445,56400
49446,59491
49448,47174
49449,49536
49450,48657
49451,51935
49452,46063
49453,68555
49454,43533
49455,40248
49456,62113
49457,53155
49458,48365
49459,38750
49460,70492
49461,58212
49463,58212
49464,66700
49468,62083
49501,38043
49502,38043
49503,38043
49504,42488
49505,45140
49506,70886
49507,36573
49508,53237
49509,40800
49510,36573
49512,45547
49514,42488
49515,38043
49516,70886
49518,53237
49519,50186
49523,38043
49525,60342
49528,38043
49530,45547
49534,59270
49544,49444
49546,72002
49548,43343
49555,38043
49560,53237
49588,45547
49599,38043
49601,41130
49610,66195
49611,35625
49612,48241
49613,48250
49614,47610
49615,51222
49616,42019
49617,51700
49618,36538
49619,37875
49620,50577
49621,57500
49622,47340
49623,31375
49625,41157
49626,41875
49627,50089
49628,34688
49629,52422
49630,63750
49631,37420
49632,42632
49633,42188
49634,33000
49635,50870
49636,74231
49637,46367
49638,33125
49639,45192
49640,46597
49642,19250
49643,57083
49644,34853
49645,36292
49646,42832
49648,65231
49649,52188
49650,59474
49651,39180
49653,50800
49654,61806
49655,40775
49656,36920
49657,49659
49659,40896
49660,43207
49663,41264
49664,54815
49665,35861
49666,
49667,34563
49668,34620
49670,57162
49673,58389
49674,102708
49675,54297
49676,48056
49677,37904
